[-0.32189542483660133,inf)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.06045751633986928,-0.06045751633986928)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.05392156862745098,-0.05392156862745098)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04738562091503268,-0.04738562091503268)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.04084967320261438,-0.04084967320261438)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.03431372549019608,-0.03431372549019608)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.027777777777777776,-0.027777777777777776)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.021241830065359478,-0.021241830065359478)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.014705882352941176,-0.014705882352941176)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.008169934640522876,-0.008169934640522876)
[-0.0016339869281045752,-0.0016339869281045752)
