[-0.2848005462893133,inf)
[0.032511477886907905,0.032511477886907905)
[0.032511477886907905,0.032511477886907905)
[0.032511477886907905,0.032511477886907905)
[0.032511477886907905,0.032511477886907905)
[0.032511477886907905,0.032511477886907905)
[0.032511477886907905,0.032511477886907905)
[0.03251147788690791,0.03251147788690791)
[0.03251147788690791,0.03251147788690791)
[0.03251147788690791,0.03251147788690791)
[0.03511239611786053,0.03511239611786053)
[0.03511239611786053,0.03511239611786053)
[0.03511239611786053,0.03511239611786053)
[0.03511239611786053,0.03511239611786053)
[0.03511239611786053,0.03511239611786053)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786054,0.03511239611786054)
[0.03511239611786055,0.03511239611786055)
[0.037713314348813164,0.037713314348813164)
[0.037713314348813164,0.037713314348813164)
[0.037713314348813164,0.037713314348813164)
[0.037713314348813164,0.037713314348813164)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.03771331434881317,0.03771331434881317)
[0.040314232579765796,0.040314232579765796)
[0.040314232579765796,0.040314232579765796)
[0.040314232579765796,0.040314232579765796)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.0403142325797658,0.0403142325797658)
[0.04031423257976582,0.04031423257976582)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071843,0.04291515081071843)
[0.04291515081071844,0.04291515081071844)
[0.04291515081071844,0.04291515081071844)
[0.04291515081071844,0.04291515081071844)
[0.04291515081071844,0.04291515081071844)
[0.045516069041671055,0.045516069041671055)
[0.04551606904167106,0.04551606904167106)
[0.04551606904167106,0.04551606904167106)
[0.04551606904167106,0.04551606904167106)
[0.04551606904167106,0.04551606904167106)
[0.04551606904167106,0.04551606904167106)
[0.04551606904167106,0.04551606904167106)
[0.04551606904167106,0.04551606904167106)
[0.045516069041671076,0.045516069041671076)
[0.045516069041671076,0.045516069041671076)
[0.045516069041671076,0.045516069041671076)
[0.045516069041671076,0.045516069041671076)
[0.045516069041671076,0.045516069041671076)
[0.045516069041671076,0.045516069041671076)
[0.045516069041671076,0.045516069041671076)
[0.045516069041671076,0.045516069041671076)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.048116987272623694,0.048116987272623694)
[0.04811698727262371,0.04811698727262371)
[0.04811698727262371,0.04811698727262371)
[0.04811698727262371,0.04811698727262371)
[0.05071790550357632,0.05071790550357632)
[0.05071790550357632,0.05071790550357632)
[0.050717905503576334,0.050717905503576334)
[0.050717905503576334,0.050717905503576334)
[0.050717905503576334,0.050717905503576334)
[0.050717905503576334,0.050717905503576334)
[0.050717905503576334,0.050717905503576334)
[0.050717905503576334,0.050717905503576334)
[0.050717905503576334,0.050717905503576334)
[0.050717905503576334,0.050717905503576334)
[0.05071790550357634,0.05071790550357634)
[0.05071790550357634,0.05071790550357634)
[0.05071790550357634,0.05071790550357634)
[0.05071790550357634,0.05071790550357634)
[0.05071790550357634,0.05071790550357634)
[0.05071790550357634,0.05071790550357634)
[0.05331882373452895,0.05331882373452895)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.05331882373452897,0.05331882373452897)
[0.053318823734528974,0.053318823734528974)
[0.055919741965481586,0.055919741965481586)
[0.055919741965481586,0.055919741965481586)
[0.055919741965481586,0.055919741965481586)
[0.055919741965481586,0.055919741965481586)
[0.055919741965481586,0.055919741965481586)
[0.0559197419654816,0.0559197419654816)
[0.0559197419654816,0.0559197419654816)
[0.0559197419654816,0.0559197419654816)
[0.0559197419654816,0.0559197419654816)
[0.0559197419654816,0.0559197419654816)
[0.0559197419654816,0.0559197419654816)
[0.0559197419654816,0.0559197419654816)
[0.0559197419654816,0.0559197419654816)
[0.055919741965481606,0.055919741965481606)
[0.055919741965481606,0.055919741965481606)
[0.055919741965481606,0.055919741965481606)
[0.05852066019643421,0.05852066019643421)
[0.058520660196434225,0.058520660196434225)
[0.058520660196434225,0.058520660196434225)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643423,0.05852066019643423)
[0.05852066019643424,0.05852066019643424)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.06112157842738686,0.06112157842738686)
[0.061121578427386865,0.061121578427386865)
[0.061121578427386865,0.061121578427386865)
[0.061121578427386865,0.061121578427386865)
[0.061121578427386865,0.061121578427386865)
[0.061121578427386865,0.061121578427386865)
[0.06112157842738687,0.06112157842738687)
[0.06372249665833948,0.06372249665833948)
[0.06372249665833948,0.06372249665833948)
[0.06372249665833948,0.06372249665833948)
[0.06372249665833948,0.06372249665833948)
[0.06372249665833948,0.06372249665833948)
[0.06372249665833948,0.06372249665833948)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.0637224966583395,0.0637224966583395)
[0.06632341488929211,0.06632341488929211)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929212,0.06632341488929212)
[0.06632341488929214,0.06632341488929214)
[0.06632341488929214,0.06632341488929214)
[0.06632341488929214,0.06632341488929214)
[0.06632341488929214,0.06632341488929214)
[0.06632341488929214,0.06632341488929214)
[0.06892433312024475,0.06892433312024475)
[0.06892433312024475,0.06892433312024475)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.06892433312024476,0.06892433312024476)
[0.07152525135119737,0.07152525135119737)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.07152525135119739,0.07152525135119739)
[0.0715252513511974,0.0715252513511974)
[0.0715252513511974,0.0715252513511974)
[0.0715252513511974,0.0715252513511974)
[0.07412616958215001,0.07412616958215001)
[0.07412616958215001,0.07412616958215001)
[0.07412616958215001,0.07412616958215001)
[0.07412616958215001,0.07412616958215001)
[0.07412616958215001,0.07412616958215001)
[0.07412616958215001,0.07412616958215001)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07412616958215003,0.07412616958215003)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310265,0.07672708781310265)
[0.07672708781310267,0.07672708781310267)
[0.07932800604405528,0.07932800604405528)
[0.07932800604405528,0.07932800604405528)
[0.07932800604405528,0.07932800604405528)
[0.07932800604405528,0.07932800604405528)
[0.07932800604405528,0.07932800604405528)
[0.07932800604405528,0.07932800604405528)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.0793280060440553,0.0793280060440553)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08192892427500792,0.08192892427500792)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596055,0.08452984250596055)
[0.08452984250596056,0.08452984250596056)
[0.08452984250596056,0.08452984250596056)
[0.08452984250596056,0.08452984250596056)
[0.08452984250596056,0.08452984250596056)
[0.08452984250596057,0.08452984250596057)
[0.08713076073691317,0.08713076073691317)
[0.08713076073691317,0.08713076073691317)
[0.08713076073691317,0.08713076073691317)
[0.08713076073691317,0.08713076073691317)
[0.08713076073691317,0.08713076073691317)
[0.08713076073691317,0.08713076073691317)
[0.08713076073691317,0.08713076073691317)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.08713076073691318,0.08713076073691318)
[0.0897316789678658,0.0897316789678658)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786581,0.08973167896786581)
[0.08973167896786584,0.08973167896786584)
[0.08973167896786584,0.08973167896786584)
[0.08973167896786584,0.08973167896786584)
[0.09233259719881844,0.09233259719881844)
[0.09233259719881844,0.09233259719881844)
[0.09233259719881844,0.09233259719881844)
[0.09233259719881844,0.09233259719881844)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09233259719881846,0.09233259719881846)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.09493351542977108,0.09493351542977108)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.0975344336607237,0.0975344336607237)
[0.09753443366072373,0.09753443366072373)
[0.09753443366072373,0.09753443366072373)
[0.09753443366072373,0.09753443366072373)
[0.10013535189167633,0.10013535189167633)
[0.10013535189167633,0.10013535189167633)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10013535189167636,0.10013535189167636)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.10273627012262897,0.10273627012262897)
[0.102736270122629,0.102736270122629)
[0.102736270122629,0.102736270122629)
[0.102736270122629,0.102736270122629)
[0.102736270122629,0.102736270122629)
[0.102736270122629,0.102736270122629)
[0.102736270122629,0.102736270122629)
[0.102736270122629,0.102736270122629)
[0.10533718835358159,0.10533718835358159)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10533718835358162,0.10533718835358162)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453425,0.10793810658453425)
[0.10793810658453426,0.10793810658453426)
[0.11053902481548686,0.11053902481548686)
[0.11053902481548686,0.11053902481548686)
[0.11053902481548686,0.11053902481548686)
[0.11053902481548686,0.11053902481548686)
[0.11053902481548686,0.11053902481548686)
[0.11053902481548686,0.11053902481548686)
[0.11053902481548686,0.11053902481548686)
[0.11053902481548689,0.11053902481548689)
[0.11053902481548689,0.11053902481548689)
[0.11053902481548689,0.11053902481548689)
[0.11053902481548689,0.11053902481548689)
[0.11053902481548689,0.11053902481548689)
[0.11053902481548689,0.11053902481548689)
[0.11053902481548689,0.11053902481548689)
[0.11313994304643948,0.11313994304643948)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643951,0.11313994304643951)
[0.11313994304643953,0.11313994304643953)
[0.11313994304643953,0.11313994304643953)
[0.11313994304643953,0.11313994304643953)
[0.11574086127739214,0.11574086127739214)
[0.11574086127739214,0.11574086127739214)
[0.11574086127739214,0.11574086127739214)
[0.11574086127739214,0.11574086127739214)
[0.11574086127739214,0.11574086127739214)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11574086127739215,0.11574086127739215)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.11834177950834478,0.11834177950834478)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.1209426977392974,0.1209426977392974)
[0.12094269773929742,0.12094269773929742)
[0.12094269773929742,0.12094269773929742)
[0.12094269773929742,0.12094269773929742)
[0.12094269773929742,0.12094269773929742)
[0.12354361597025003,0.12354361597025003)
[0.12354361597025003,0.12354361597025003)
[0.12354361597025003,0.12354361597025003)
[0.12354361597025003,0.12354361597025003)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025004,0.12354361597025004)
[0.12354361597025006,0.12354361597025006)
[0.12614453420120267,0.12614453420120267)
[0.12614453420120267,0.12614453420120267)
[0.12614453420120267,0.12614453420120267)
[0.12614453420120267,0.12614453420120267)
[0.12614453420120267,0.12614453420120267)
[0.12614453420120267,0.12614453420120267)
[0.12614453420120267,0.12614453420120267)
[0.12614453420120267,0.12614453420120267)
[0.1261445342012027,0.1261445342012027)
[0.1261445342012027,0.1261445342012027)
[0.1261445342012027,0.1261445342012027)
[0.1261445342012027,0.1261445342012027)
[0.1261445342012027,0.1261445342012027)
[0.1261445342012027,0.1261445342012027)
[0.1261445342012027,0.1261445342012027)
[0.1287454524321553,0.1287454524321553)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.12874545243215532,0.12874545243215532)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13134637066310792,0.13134637066310792)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406055,0.13394728889406055)
[0.13394728889406057,0.13394728889406057)
[0.13394728889406057,0.13394728889406057)
[0.13394728889406057,0.13394728889406057)
[0.13394728889406057,0.13394728889406057)
[0.13394728889406057,0.13394728889406057)
[0.13394728889406057,0.13394728889406057)
[0.13394728889406057,0.13394728889406057)
[0.1339472888940606,0.1339472888940606)
[0.13654820712501317,0.13654820712501317)
[0.13654820712501317,0.13654820712501317)
[0.13654820712501317,0.13654820712501317)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.1365482071250132,0.1365482071250132)
[0.13654820712501323,0.13654820712501323)
[0.13654820712501323,0.13654820712501323)
[0.13654820712501323,0.13654820712501323)
[0.13914912535596582,0.13914912535596582)
[0.13914912535596582,0.13914912535596582)
[0.13914912535596582,0.13914912535596582)
[0.13914912535596582,0.13914912535596582)
[0.13914912535596582,0.13914912535596582)
[0.13914912535596582,0.13914912535596582)
[0.13914912535596582,0.13914912535596582)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.13914912535596585,0.13914912535596585)
[0.14175004358691845,0.14175004358691845)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.14175004358691848,0.14175004358691848)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.1443509618178711,0.1443509618178711)
[0.14435096181787113,0.14435096181787113)
[0.1469518800488237,0.1469518800488237)
[0.1469518800488237,0.1469518800488237)
[0.1469518800488237,0.1469518800488237)
[0.1469518800488237,0.1469518800488237)
[0.1469518800488237,0.1469518800488237)
[0.14695188004882373,0.14695188004882373)
[0.14695188004882373,0.14695188004882373)
[0.14695188004882373,0.14695188004882373)
[0.14695188004882373,0.14695188004882373)
[0.14695188004882373,0.14695188004882373)
[0.14695188004882373,0.14695188004882373)
[0.14695188004882373,0.14695188004882373)
[0.14695188004882376,0.14695188004882376)
[0.14695188004882376,0.14695188004882376)
[0.14955279827977636,0.14955279827977636)
[0.14955279827977636,0.14955279827977636)
[0.14955279827977636,0.14955279827977636)
